1	0.834	7.526000000000001	0.3405241796202638	0.20192000000000002
1	0.834	7.526000000000001	0.3405241796202638	0.20192000000000002
2	0.8400000000000001	7.13	0.35210521883694584	0.24413999999999997
3	0.8460000000000001	7.18	0.3450902833900577	0.26388
4	0.844	7.413999999999999	0.3294649869370286	0.23661999999999997
5	0.8400000000000001	7.476000000000001	0.331995488696477	0.22396000000000002
0	0.84425	7.28725	0.34649056293822195	0.21741749999999999
0	0.8405000000000001	7.373750000000001	0.34144002139643526	0.2226575
0	0.8287500000000001	7.547499999999999	0.34035869177145955	0.1556175
10	0.843	7.272749999999999	0.3481966063244738	0.22968499999999997
10	0.8317499999999999	7.46925	0.34219531342209414	0.16649499999999998
10	0.813	7.653499999999999	0.33377001623416763	0.13248
20	0.8332499999999999	7.486500000000001	0.33913623680870425	0.2052425
20	0.82675	7.4855	0.3384570217175001	0.18713249999999998
20	0.82825	7.422499999999999	0.3395286467526019	0.19153749999999997
30	0.8387499999999999	7.348999999999999	0.3404617272913077	0.24064999999999998
30	0.8355	7.373750000000001	0.3411829276262712	0.21528499999999995
30	0.828	7.51675	0.3373709721149075	0.19675499999999999
40	0.8310000000000001	7.4007499999999995	0.34320809005702907	0.2196625
40	0.8315000000000001	7.484	0.33548906076746154	0.20146749999999997
40	0.8370000000000001	7.41625	0.3405883284031264	0.215305
50	0.8287500000000001	7.3759999999999994	0.33808613495701667	0.23031249999999998
50	0.82075	7.53325	0.33391234152699634	0.18015750000000003
50	0.83825	7.462000000000001	0.33708039134653023	0.21819249999999996
60	0.82725	7.46925	0.3355984094130183	0.22280499999999998
60	0.8322499999999999	7.464	0.33713384114670614	0.21999749999999993
60	0.8252500000000002	7.431749999999999	0.3388769770204779	0.20404999999999998
70	0.8247500000000001	7.516499999999999	0.3316593694976769	0.21113249999999995
70	0.8182500000000001	7.563750000000001	0.33321061559733123	0.18441000000000002
70	0.825	7.58075	0.3331064481039595	0.19108999999999995
80	0.82975	7.4925	0.3337856360654781	0.22261249999999996
80	0.833	7.47525	0.3370024118533272	0.22109249999999997
80	0.83925	7.497749999999999	0.3365131564229095	0.22902999999999998
90	0.83025	7.453	0.3370704371675696	0.2289225
90	0.83575	7.452250000000001	0.3377852800899953	0.21942999999999996
90	0.836	7.4704999999999995	0.336082213408207	0.2161025
100	0.8324999999999999	7.364	0.3362337552293745	0.24179499999999993
100	0.82	7.509	0.3340847305719369	0.18545499999999995
100	0.8177499999999999	7.736	0.327445832525012	0.16843999999999998
0	nan	nan	nan	nan
0	0.599	8.693999999999999	0.32404803988961073	-0.5166325000000003
10	0.6195	8.30125	0.34589155770158564	-0.3834050000000001
20	0.619	8.4055	0.33912527240344675	-0.3800725000000001
30	0.61575	8.289750000000002	0.3463248835114802	-0.38713000000000014
40	0.616	8.3505	0.33808023302260964	-0.3747675000000001
50	0.626	8.263	0.3427285038365707	-0.3379200000000001
0	0.6035	8.59525	0.3298805935731762	-0.5084100000000001
10	0.61825	8.357	0.341627915624784	-0.41148500000000005
20	0.63325	8.09975	0.3520598395204148	-0.3239975000000001
30	0.6275000000000001	8.325	0.3418502863875265	-0.34823000000000015
40	0.6385	8.115	0.35398675355009523	-0.30752500000000005
50	0.6370000000000001	8.1975	0.3489693869372159	-0.31594250000000007
0	0.60725	8.52025	0.33264762189794855	-0.48463750000000017
10	0.61375	8.518	0.33291835685862764	-0.44589500000000004
20	0.62575	8.266499999999999	0.34456329148224335	-0.3633225000000001
30	0.6315	8.2095	0.34723069661061634	-0.3325100000000001
40	0.636	8.171000000000001	0.3470571659484269	-0.3146225000000001
50	0.63375	8.2345	0.34460768514795675	-0.3211750000000001
